age,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,traded,pos_DF,pos_FW,pos_GK,pos_MF
21,17,1614,9,5,0,0,1.6,88.2,0.6,3,7.14,0.8,0.4,0.4,0.0,0.4,0.5,0.0,0,1.3,1.4,1.2,0.1,0.5,1.7,27.2,0.5,0.3,0.0,0,False,True,False,False
31,27,2241,5,2,8,1,1.2,69.7,3.0,0,6.54,0.3,0.3,1.2,0.0,1.2,0.4,0.3,0,0.7,0.4,1.3,0.4,1.0,1.7,20.3,0.2,0.2,0.0,0,False,True,False,False
29,16,1424,1,0,1,0,0.6,76.0,1.8,0,6.7,1.1,2.8,0.9,0.4,5.9,0.4,0.5,1,0.3,0.1,0.8,0.0,0.1,0.4,29.2,0.0,2.5,0.0,1,False,False,False,True
27,6,540,0,0,0,0,0.0,50.0,0.0,1,7.39,0.2,0.0,0.0,0.0,1.8,0.2,0.0,0,0.2,0.0,0.3,0.0,0.0,0.0,24.0,0.0,8.2,0.0,0,False,False,True,False
26,1,181,0,0,0,0,0.0,67.4,0.5,0,6.11,0.5,0.0,0.5,0.0,1.8,0.3,0.2,0,0.2,0.0,0.7,0.0,0.0,0.7,7.7,0.0,0.5,0.0,1,True,False,False,False
27,0,42,0,1,0,0,0.0,38.5,0.5,0,6.51,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0,1.0,0.0,1.0,0.0,0.5,0.0,6.5,1.5,0.0,0.0,0,False,False,False,True
33,12,1141,1,1,1,0,1.1,61.0,2.3,0,6.36,0.3,0.1,0.9,0.0,0.5,0.4,0.0,0,0.5,0.4,0.9,0.3,1.4,1.5,10.9,0.0,0.1,0.0,0,False,True,False,False
27,31,2743,0,0,1,0,0.0,61.8,0.3,1,6.65,0.0,0.1,0.0,0.0,1.3,0.1,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,32.2,0.0,8.5,0.0,0,False,False,True,False
30,33,2942,4,1,13,0,0.6,85.8,2.3,1,7.27,1.9,2.6,1.5,0.8,6.3,0.8,0.8,0,0.4,0.1,1.0,0.0,0.1,0.2,50.6,0.0,7.2,0.1,0,True,False,False,False
30,0,28,0,0,0,0,0.0,100.0,0.0,0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,0.0,0.5,1.0,0.0,2.0,0.0,0.5,0.0,0,False,True,False,False
29,1,134,0,0,0,0,0.2,84.7,0.7,0,6.25,1.2,0.3,0.3,0.2,0.7,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,9.8,0.2,0.7,0.0,1,False,False,False,True
21,2,180,0,0,0,0,0.5,72.5,1.0,0,6.4,3.5,3.0,4.0,1.0,3.0,1.0,0.0,1,1.0,0.5,0.5,0.0,0.0,0.5,25.5,0.0,2.5,0.0,0,False,False,False,True
29,34,3005,7,7,15,1,1.3,85.6,0.5,7,7.41,2.6,1.0,1.4,0.0,0.7,1.6,0.3,0,2.1,1.4,2.0,0.1,1.4,1.0,69.5,1.7,6.1,0.1,0,False,False,False,True
30,1,143,0,0,0,0,0.3,84.7,0.6,0,6.33,0.9,0.4,0.6,0.0,0.4,0.0,0.3,0,0.3,0.0,0.3,0.0,0.3,0.0,16.4,0.1,1.1,0.1,1,False,False,False,True
25,23,2050,0,6,4,0,0.8,78.3,0.6,0,6.77,1.6,1.3,0.8,0.0,0.6,0.6,0.2,0,1.5,0.6,1.3,0.2,1.6,1.3,31.6,0.8,1.6,0.2,0,False,False,False,True
38,20,1675,8,10,3,0,2.6,78.4,0.6,4,7.32,0.5,0.3,1.0,0.0,0.0,0.3,0.0,0,2.5,0.5,2.0,0.4,1.6,1.1,40.3,1.0,4.8,0.4,0,False,True,False,False
26,34,2896,17,5,2,0,2.7,72.8,0.6,4,6.96,0.7,0.5,0.7,0.0,0.2,0.5,0.0,0,0.9,0.7,1.3,1.3,1.6,1.9,26.5,0.4,0.3,0.1,1,False,True,False,False
36,21,1858,0,0,0,1,0.0,89.9,0.1,0,6.78,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,2.2,0.0,0,False,False,True,False
30,8,794,3,0,0,0,1.1,82.2,0.6,0,6.42,0.4,0.1,0.7,0.1,0.2,0.3,0.0,0,0.2,0.9,0.3,0.5,1.0,1.0,10.0,0.1,0.1,0.0,0,False,True,False,False
29,8,668,0,2,1,0,1.2,70.5,0.9,0,6.74,1.5,1.6,0.9,0.0,0.9,0.7,0.0,0,1.3,0.0,0.5,0.0,0.6,0.4,25.1,1.0,0.7,0.0,1,False,False,False,True
35,1,204,0,0,2,0,0.7,76.4,0.3,0,6.11,0.5,0.0,0.4,0.0,0.1,0.3,0.0,0,0.4,0.1,0.6,0.0,0.5,0.3,7.2,0.2,0.2,0.1,1,False,True,False,False
27,20,1746,15,1,5,3,3.3,71.7,0.6,3,6.98,0.5,0.3,2.4,0.0,1.0,0.3,0.1,0,0.4,0.7,2.9,0.8,1.8,1.4,22.3,0.1,0.6,0.0,0,False,True,False,False
33,1,304,1,0,1,0,0.6,77.2,0.3,0,6.15,0.2,0.0,0.1,0.0,0.1,0.3,0.1,0,0.2,0.2,0.2,0.2,0.1,0.2,5.3,0.1,0.1,0.0,1,False,True,False,False
18,1,87,0,0,0,0,0.0,88.4,1.0,0,5.84,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,1.0,21.5,0.0,2.5,0.0,0,True,False,False,False
31,6,511,0,1,0,0,0.4,54.9,2.9,0,6.33,0.1,0.1,0.7,0.1,0.4,0.1,0.2,0,0.3,0.0,0.7,0.1,0.4,0.5,8.9,0.0,0.1,0.0,0,False,True,False,False
23,0,1,0,0,0,0,0.0,100.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,True,False,False,False
28,28,2406,1,3,9,1,0.4,79.8,0.9,0,6.81,2.0,2.3,1.5,0.1,1.4,1.0,0.3,0,0.9,1.0,0.8,0.1,0.6,0.8,37.4,0.5,2.4,0.0,0,True,False,False,False
34,14,1129,1,0,3,0,0.8,65.9,2.7,0,6.78,3.1,2.2,2.2,0.1,2.3,1.4,0.3,0,0.2,0.1,0.7,0.0,0.3,0.4,29.3,0.1,2.8,0.0,1,False,False,False,True
29,18,1712,7,2,6,0,1.6,76.5,1.7,2,6.76,0.5,0.2,1.2,0.0,0.1,0.1,0.0,0,0.8,0.7,1.7,0.5,2.2,1.9,19.7,0.0,0.4,0.1,0,False,True,False,False
31,7,657,1,0,5,0,0.5,75.7,0.4,0,6.24,1.2,0.5,0.6,0.3,1.5,0.5,0.1,0,0.2,0.4,0.9,0.1,0.4,1.0,23.9,0.3,0.8,0.0,1,False,False,False,True
36,3,272,0,0,1,0,0.2,79.2,0.4,0,5.96,0.8,1.2,1.2,0.2,2.8,0.0,0.0,0,0.2,0.0,0.2,0.0,0.2,0.0,28.8,0.0,2.0,0.0,1,True,False,False,False
31,2,166,0,0,1,0,0.0,81.2,1.0,0,7.39,2.5,2.0,1.5,0.0,3.5,1.0,0.0,0,2.0,1.0,0.5,0.0,0.0,0.0,42.5,0.0,2.5,0.0,1,True,False,False,False
23,14,1306,0,0,1,0,0.0,44.1,0.0,3,6.98,0.1,0.0,0.1,0.0,1.7,0.1,0.0,0,0.1,0.0,0.5,0.0,0.0,0.0,32.1,0.0,8.7,0.0,0,False,False,True,False
28,32,2862,0,0,2,0,0.0,62.7,0.2,1,6.73,0.0,0.0,0.0,0.0,0.5,0.1,0.0,1,0.0,0.0,0.1,0.0,0.0,0.1,26.5,0.0,7.1,0.0,0,False,False,True,False
29,26,2185,12,4,1,0,2.0,66.3,0.8,2,6.84,0.8,0.1,0.7,0.0,0.7,0.6,0.1,0,0.8,1.0,0.6,0.6,0.6,2.3,17.3,0.1,0.4,0.0,1,False,True,False,False
22,4,454,0,0,1,0,0.5,85.7,0.1,0,6.69,2.5,0.8,1.5,0.1,1.3,0.9,0.2,0,0.5,1.3,1.1,0.0,0.4,0.0,18.5,0.3,1.2,0.1,0,False,True,False,False
31,6,522,2,2,2,0,1.6,76.6,0.4,1,7.16,1.0,1.3,0.9,0.0,1.6,0.7,0.0,0,1.9,1.9,1.1,0.4,2.7,2.9,33.0,1.0,3.0,0.1,1,False,False,False,True
30,17,1550,0,1,0,0,0.1,70.5,1.7,1,6.66,1.2,0.8,0.4,0.1,3.9,0.9,0.5,0,0.3,0.3,0.0,0.0,0.2,0.5,30.0,0.3,1.7,0.0,0,True,False,False,False
31,6,459,3,0,2,1,1.0,70.3,1.9,1,6.5,0.4,0.1,1.3,0.0,0.2,0.4,0.0,0,0.0,0.7,1.1,0.8,0.4,0.9,10.7,0.2,0.2,0.0,0,False,True,False,False
18,0,16,0,0,0,0,1.0,100.0,0.0,0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,False,True,False,False
22,11,1021,2,1,3,0,0.4,84.6,0.4,0,6.33,1.0,0.1,1.4,0.0,0.1,1.0,0.0,0,0.4,0.6,0.5,0.0,1.5,1.6,21.2,0.0,1.0,0.0,0,False,False,False,True
29,17,1510,5,4,2,0,2.2,66.2,3.9,2,6.85,0.4,0.2,1.6,0.0,0.3,0.4,0.0,0,0.8,0.2,0.7,0.7,0.6,0.8,19.7,0.1,0.4,0.0,0,False,True,False,False
19,0,11,0,0,0,0,0.0,66.7,0.0,0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,False,False,False,True
33,0,44,0,0,0,0,0.5,75.0,0.0,0,6.22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.5,0.5,0.3,0.0,0.5,0.5,5.0,0.0,0.0,0.0,0,False,True,False,False
21,0,83,0,0,1,0,0.0,73.8,0.0,0,5.99,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,8.0,1.0,0,True,False,False,False
26,11,1074,4,0,5,0,2.5,78.0,1.9,0,6.89,0.6,0.7,1.6,0.0,0.3,0.6,0.1,0,0.4,2.1,1.7,0.5,1.6,3.1,18.9,0.1,1.2,0.1,0,False,True,False,False
36,13,1161,0,0,3,0,0.1,70.5,1.4,0,6.5,1.1,1.1,1.1,0.1,2.6,0.4,0.3,0,1.0,0.5,1.6,0.3,0.3,0.4,31.3,0.8,2.4,0.0,0,False,False,False,True
21,2,186,0,0,0,0,0.0,79.2,2.5,0,6.48,0.5,1.3,0.5,0.5,1.3,0.3,1.0,0,0.0,0.3,1.3,0.0,0.0,0.5,24.0,0.0,1.5,0.0,0,True,False,False,False
29,8,727,0,0,1,0,0.7,80.1,0.6,0,6.43,1.7,2.8,1.3,1.0,3.3,1.0,0.3,0,0.0,0.2,1.0,0.0,0.2,0.0,42.3,0.0,5.7,0.0,0,True,False,False,False
22,2,378,3,0,0,0,0.9,76.0,0.8,0,6.48,0.4,0.4,1.5,0.0,0.1,0.5,0.0,0,0.5,0.7,1.4,0.0,2.7,0.8,9.1,0.1,0.1,0.1,1,False,True,False,False
22,3,296,0,0,1,0,0.0,69.9,0.7,0,6.18,1.3,0.3,0.9,0.1,1.5,0.1,0.1,0,0.1,0.1,0.4,0.0,0.1,0.4,7.3,0.0,0.1,0.0,1,True,False,False,False
28,25,2000,11,9,1,0,1.6,83.8,0.8,1,6.98,1.0,0.5,1.0,0.0,0.5,0.5,0.1,0,1.0,0.4,0.5,0.3,0.6,0.9,28.5,0.2,0.3,0.1,0,False,True,False,False
25,11,1097,0,1,0,0,0.3,71.5,0.4,0,6.22,0.6,0.1,0.7,0.1,1.0,0.1,0.4,0,0.2,0.3,0.2,0.2,0.6,0.6,14.4,0.5,0.6,0.0,1,False,False,False,True
29,30,2643,4,1,3,0,1.3,67.6,3.5,1,6.6,1.5,1.1,1.3,0.0,1.5,0.9,0.4,0,0.7,0.3,0.8,0.1,0.5,1.4,30.2,0.0,1.1,0.1,0,False,True,False,False
27,23,2080,1,2,2,1,0.4,81.8,1.2,0,6.75,1.1,1.5,1.4,0.2,2.2,0.5,0.2,0,0.6,0.7,1.8,0.1,0.8,1.3,32.5,0.3,1.4,0.0,0,False,False,False,True
19,28,2413,1,2,6,0,0.7,89.0,0.5,4,6.8,2.8,0.7,1.6,0.0,0.4,1.1,0.1,0,0.6,1.2,1.5,0.0,0.7,1.8,45.5,0.0,1.7,0.0,1,False,False,False,True
24,1,88,0,0,0,0,0.3,89.5,0.0,0,6.17,0.3,0.0,0.3,0.0,1.0,1.3,0.0,0,0.3,0.3,0.3,0.3,0.3,1.0,6.3,0.0,0.0,0.0,0,False,False,False,True
20,0,1,0,0,0,0,0.0,100.0,0.0,0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,False,False,False,True
24,21,1921,1,0,5,0,0.3,76.8,1.3,0,7.09,1.9,3.0,1.2,1.0,9.0,0.4,0.9,0,0.0,0.1,0.7,0.0,0.2,0.0,25.1,0.0,2.6,0.0,0,True,False,False,False
20,0,3,0,0,0,0,0.0,50.0,0.0,0,6.12,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,True,False,False,False
20,18,1732,5,0,1,1,2.1,82.9,2.3,4,7.42,2.5,1.3,1.5,0.0,1.8,0.7,0.0,0,0.8,1.8,1.3,0.2,0.7,0.7,38.4,0.1,3.5,0.3,0,False,False,False,True
21,4,380,0,0,0,0,0.5,76.2,0.5,0,6.32,1.0,0.2,0.3,0.0,0.1,0.3,0.0,0,0.4,0.8,0.7,0.0,0.9,0.8,10.2,0.1,0.8,0.1,1,False,False,False,True
28,9,808,1,1,2,0,1.1,86.4,0.4,0,6.91,1.2,0.9,2.2,0.0,0.5,0.8,0.1,0,1.2,2.8,1.5,0.0,1.7,2.1,28.2,1.2,1.4,0.0,0,False,False,False,True
30,16,1306,1,3,4,0,0.9,91.6,0.5,0,7.48,1.3,1.4,1.0,0.0,0.3,0.8,0.3,0,1.2,1.8,1.1,0.0,1.1,0.5,60.7,0.8,5.1,0.2,0,False,False,False,True
28,7,749,5,2,3,0,1.5,58.2,2.6,0,6.63,0.1,0.3,1.0,0.0,0.9,0.1,0.0,0,0.4,0.2,0.5,0.7,0.8,0.5,12.2,0.0,0.1,0.1,0,False,True,False,False
32,30,2612,2,0,6,0,0.5,93.8,2.1,1,7.11,1.5,1.8,0.6,0.4,3.9,0.1,0.6,1,0.1,0.0,0.2,0.0,0.0,0.4,47.6,0.0,3.1,0.0,1,True,False,False,False
27,31,2817,0,3,7,1,0.6,73.1,2.2,2,6.88,1.5,2.3,1.3,0.3,1.7,0.5,0.2,0,1.1,0.6,0.9,0.2,0.3,0.5,34.0,1.0,1.6,0.0,0,False,False,False,True
25,38,3420,0,0,1,0,0.0,61.0,0.4,8,7.07,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.1,28.3,0.0,9.6,0.0,0,False,False,True,False
20,0,21,0,0,0,0,0.0,75.0,0.0,0,5.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0,False,False,False,True
28,5,365,0,1,0,0,0.6,78.9,0.7,0,6.6,2.0,0.6,0.4,0.0,0.7,1.0,0.9,0,0.4,0.7,0.6,0.1,0.3,1.0,19.0,0.4,2.1,0.0,0,False,False,False,True
31,35,3100,0,0,0,0,0.0,68.8,0.1,1,6.55,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,24.0,0.0,4.7,0.0,1,False,False,True,False
23,1,103,1,1,0,0,0.8,84.2,0.4,0,6.4,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0,0.2,0.0,0.0,0.0,0.4,1.0,7.6,0.0,0.2,0.0,0,False,True,False,False
25,22,2016,5,6,4,0,1.6,81.4,0.7,4,7.06,1.0,0.3,0.5,0.0,0.1,0.3,0.1,0,1.3,2.3,1.2,0.1,1.7,2.0,22.8,0.9,0.5,0.1,0,False,True,False,False
20,1,124,0,0,1,0,0.0,71.8,0.3,0,6.33,1.3,0.7,1.0,1.0,3.3,0.0,0.0,0,0.0,0.3,0.3,0.0,0.7,0.0,13.0,0.0,0.7,0.0,0,True,False,False,False
23,0,32,0,0,0,0,0.0,89.7,0.5,0,6.23,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,1.5,14.5,0.0,0.5,0.0,1,True,False,False,False
29,17,1465,0,0,4,0,0.5,85.4,1.3,0,6.68,2.0,0.6,1.4,0.0,0.9,1.4,0.1,0,0.4,0.6,1.0,0.0,0.5,0.6,41.8,0.0,2.2,0.0,0,False,False,False,True
25,3,372,1,0,0,0,0.3,58.8,0.8,0,6.23,0.1,0.1,0.2,0.0,0.1,0.3,0.1,0,0.2,0.5,0.1,0.1,0.5,1.4,5.3,0.1,0.1,0.0,1,False,True,False,False
32,32,2867,1,2,11,0,0.7,79.4,0.5,1,7.23,3.1,2.6,1.6,0.2,1.9,1.4,0.3,0,1.0,1.6,2.1,0.1,1.3,0.8,41.3,0.4,1.6,0.0,0,False,False,False,True
22,23,1996,0,4,10,0,0.4,91.3,0.3,1,7.19,2.4,1.4,1.7,0.0,0.3,1.4,0.4,0,0.8,1.2,1.9,0.0,2.0,0.4,77.7,0.1,6.3,0.2,0,False,False,False,True
20,0,65,0,0,1,0,0.6,82.7,0.3,0,6.11,0.4,0.1,0.3,0.0,0.3,0.1,0.0,0,0.0,0.3,0.1,0.0,0.6,0.4,7.4,0.0,0.0,0.0,1,False,False,False,True
23,9,844,1,4,0,1,1.2,76.9,0.0,0,6.43,0.9,0.3,0.6,0.0,0.1,0.4,0.1,0,1.3,0.4,0.4,0.1,1.6,0.9,20.4,1.1,0.8,0.1,0,False,True,False,False
26,25,2304,3,1,2,0,1.2,79.8,0.3,0,6.48,1.0,0.8,0.9,0.0,0.2,1.0,0.0,0,0.5,1.1,0.9,0.3,1.5,1.7,24.8,0.2,0.2,0.0,0,False,True,False,False
28,29,2585,8,5,11,0,1.7,72.6,1.4,2,6.89,1.7,1.2,1.3,0.0,0.3,0.5,0.0,0,1.3,0.7,1.5,0.3,1.7,1.6,26.7,1.1,1.0,0.0,1,False,False,False,True
25,8,594,0,0,0,0,0.9,88.8,0.4,0,6.45,0.9,0.4,1.0,0.0,0.2,0.9,0.0,0,0.5,1.2,1.1,0.3,1.6,0.6,25.9,0.2,2.1,0.0,0,False,False,False,True
22,16,1473,0,0,2,0,0.3,88.4,1.9,0,6.52,0.8,1.1,0.4,0.7,3.7,0.2,0.7,0,0.0,0.0,0.8,0.0,0.0,0.2,37.5,0.0,2.4,0.0,1,True,False,False,False
25,2,176,1,0,0,0,1.3,65.7,0.3,0,6.37,0.7,0.7,1.3,0.0,0.0,0.7,0.0,0,0.0,1.0,1.7,0.3,0.3,1.3,11.7,0.0,0.7,0.0,0,False,True,False,False
24,4,367,1,1,0,0,0.7,61.3,0.3,0,6.45,0.7,0.8,0.5,0.0,0.1,0.5,0.0,0,0.5,0.9,0.8,0.0,0.7,1.0,10.1,0.4,0.2,0.0,0,False,True,False,False
27,23,2077,5,3,2,0,2.2,72.5,0.8,2,7.14,1.0,0.4,1.0,0.0,1.0,0.9,0.2,0,0.9,2.9,1.3,0.7,1.7,2.2,19.5,1.0,0.5,0.0,1,False,True,False,False
34,0,6,0,0,0,0,0.0,50.0,1.0,0,6.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,False,False,False,True
26,18,1525,0,0,3,0,0.3,82.9,0.3,0,6.55,1.8,0.6,0.9,0.2,4.9,0.3,0.1,0,0.7,0.3,0.3,0.1,0.8,0.2,26.5,0.7,2.3,0.0,1,True,False,False,False
28,20,1693,0,1,4,0,0.3,70.6,0.7,0,6.48,2.1,1.9,0.8,0.2,2.9,1.4,0.3,0,0.4,0.2,0.8,0.0,0.4,0.3,29.9,0.2,2.5,0.0,0,False,False,False,True
27,31,2713,8,6,5,0,1.2,68.9,0.6,3,6.91,1.4,0.8,0.4,0.1,1.3,0.8,0.1,0,1.9,0.3,0.5,0.1,0.4,1.0,31.2,2.1,1.9,0.0,1,False,False,False,True
28,32,2880,2,2,11,0,0.8,74.9,2.0,1,7.05,3.1,2.2,1.9,0.4,2.9,1.4,0.5,0,0.8,1.1,1.0,0.0,0.9,0.7,44.0,0.5,4.5,0.0,0,True,False,False,False
32,9,687,3,2,2,0,1.8,79.6,0.0,1,6.78,0.6,0.6,1.3,0.0,0.3,0.6,0.0,0,0.6,1.1,0.4,0.1,0.8,1.2,14.7,0.4,0.7,0.1,0,False,True,False,False
25,14,1234,0,0,3,0,0.6,84.7,1.7,0,6.61,1.1,1.9,1.1,0.6,3.3,0.6,0.4,2,0.2,0.2,0.6,0.0,0.1,0.5,45.1,0.1,3.8,0.1,1,True,False,False,False
23,20,1943,1,0,4,0,0.2,86.2,1.4,0,6.82,2.8,1.4,1.6,0.2,1.0,1.0,0.2,0,0.3,0.4,1.7,0.0,0.5,0.5,50.6,0.0,3.0,0.0,0,False,False,False,True
19,0,40,0,0,0,0,0.8,78.1,0.0,0,6.18,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,0.3,0.3,0.3,0.3,0.8,0.0,8.0,0.0,0.5,0.0,0,False,False,False,True
26,30,2646,2,0,11,1,0.3,83.7,1.5,0,6.86,1.9,2.2,1.4,0.7,5.2,0.3,0.9,0,0.1,0.4,0.4,0.0,0.3,0.5,38.1,0.0,2.1,0.0,0,True,False,False,False
30,0,35,0,1,0,0,1.0,72.2,1.3,0,6.22,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.3,0.0,0.5,0.0,0.5,0.3,4.5,0.0,0.0,0.0,0,False,True,False,False
25,34,2994,4,0,4,0,0.3,85.0,1.7,0,6.58,0.6,1.2,0.5,0.4,2.7,0.3,0.6,0,0.1,0.1,1.0,0.1,0.1,0.3,57.0,0.0,4.2,0.0,0,True,False,False,False
19,0,103,0,0,0,0,0.7,72.9,0.3,0,6.14,1.0,0.0,1.3,0.0,0.0,0.7,0.0,0,0.0,0.7,0.3,0.0,0.7,2.0,19.7,0.0,0.0,0.0,1,False,True,False,False
20,7,750,2,0,3,0,1.0,70.7,1.7,0,6.37,0.3,0.3,0.7,0.0,0.3,0.0,0.0,0,0.2,0.5,0.7,0.1,0.8,1.0,11.4,0.0,0.1,0.0,1,False,True,False,False
21,32,2626,3,4,5,1,1.2,79.8,1.2,3,6.8,1.6,0.7,1.2,0.0,1.2,0.3,0.2,0,0.7,1.2,1.7,0.2,0.5,1.9,30.4,0.4,1.5,0.0,0,False,False,False,True
25,34,2858,8,8,2,0,1.3,74.0,0.7,4,6.96,1.8,0.4,0.8,0.0,0.5,0.9,0.1,0,1.6,1.2,0.6,0.3,1.8,2.6,27.5,0.9,0.9,0.0,1,False,True,False,False
22,19,1659,2,3,2,0,1.2,83.3,0.4,0,6.92,1.5,2.5,0.6,0.0,0.7,1.0,0.2,0,0.9,0.7,0.4,0.1,0.9,0.0,30.8,0.2,1.2,0.1,0,False,False,False,True
39,26,2340,0,1,0,0,0.0,44.0,0.2,1,6.27,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,30.9,0.0,8.2,0.0,0,False,False,True,False
29,29,2527,3,1,8,0,0.8,85.3,3.4,2,6.9,2.1,1.2,1.1,1.2,4.1,0.9,0.8,0,0.2,0.5,0.9,0.0,0.3,0.6,55.7,0.0,3.5,0.0,0,False,False,False,True
28,0,15,0,0,0,0,0.3,75.0,0.0,0,6.03,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,1,False,True,False,False
26,3,276,0,0,0,0,1.0,84.2,0.3,0,6.78,2.0,2.0,0.7,0.0,0.3,0.7,0.0,0,1.1,1.0,1.6,0.1,1.9,0.0,21.7,0.4,1.9,0.0,0,False,False,False,True
24,37,3330,0,0,1,0,0.0,45.1,0.1,2,6.97,0.0,0.1,0.0,0.0,1.4,0.1,0.0,0,0.1,0.0,0.2,0.0,0.0,0.0,26.3,0.0,6.8,0.0,0,False,False,True,False
24,33,2902,4,5,13,1,1.1,85.3,2.0,2,7.71,2.7,3.6,1.9,0.8,3.9,0.6,0.4,0,0.8,0.8,1.2,0.1,0.7,0.0,53.0,0.6,4.7,0.1,0,True,False,False,False
29,9,758,0,0,3,0,0.6,86.4,0.2,0,6.28,1.8,1.2,1.3,0.0,0.5,2.5,0.0,0,0.5,0.5,0.9,0.0,0.4,0.6,44.2,0.1,2.5,0.0,0,False,False,False,True
26,5,520,0,0,0,0,0.2,68.2,1.1,0,6.64,1.3,1.3,0.6,1.1,5.2,0.2,0.6,0,0.0,0.0,0.7,0.0,0.0,0.0,17.1,0.0,2.2,0.0,0,True,False,False,False
29,37,3330,0,0,2,0,0.0,71.0,0.4,3,6.79,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,23.4,0.0,4.6,0.0,1,False,False,True,False
28,10,964,0,0,1,0,0.1,80.1,1.0,0,6.81,2.4,2.3,0.8,0.4,5.9,0.4,0.8,1,0.1,0.1,0.1,0.0,0.2,0.1,23.8,0.0,2.5,0.1,0,True,False,False,False
25,33,2970,1,1,4,0,0.3,83.8,3.1,0,6.83,0.3,1.3,0.6,0.4,5.4,0.3,0.7,1,0.3,0.2,0.5,0.1,0.1,0.3,39.7,0.0,3.8,0.0,1,True,False,False,False
26,37,3330,1,1,7,0,0.5,88.0,2.9,1,6.86,1.3,1.3,1.0,0.5,3.2,0.2,0.6,0,0.1,0.0,0.6,0.1,0.1,0.4,58.2,0.0,3.4,0.0,0,True,False,False,False
29,10,815,1,0,4,0,0.3,87.5,0.7,1,6.61,1.6,1.4,1.1,0.5,2.6,0.7,0.2,0,0.3,0.6,0.4,0.0,0.5,0.9,43.9,0.0,2.7,0.0,0,False,False,False,True
26,32,2790,5,2,5,0,0.5,86.7,1.3,2,6.88,2.6,2.6,1.3,0.1,1.0,1.0,0.4,0,0.5,0.5,0.5,0.1,0.5,1.0,47.3,0.0,2.9,0.0,0,False,False,False,True
23,3,449,1,2,3,0,0.4,60.9,1.5,0,6.21,0.3,0.1,1.2,0.0,0.1,0.3,0.1,0,0.3,0.1,0.3,0.3,0.4,1.1,5.4,0.0,0.0,0.0,1,False,True,False,False
31,14,1260,0,0,3,0,0.6,65.6,4.2,0,6.98,3.0,2.9,1.4,0.8,5.4,0.6,0.8,0,0.0,0.1,0.9,0.0,0.1,0.0,30.1,0.0,2.4,0.0,0,True,False,False,False
27,10,785,0,2,0,0,0.3,79.2,0.6,0,6.71,3.3,1.5,0.9,0.0,1.5,0.9,0.3,1,0.7,0.2,1.5,0.0,0.7,0.7,51.1,0.4,6.0,0.1,0,False,False,False,True
31,29,2542,0,2,5,0,0.8,70.9,0.6,0,6.89,2.8,1.7,1.3,0.3,1.4,1.2,0.2,1,0.6,1.3,2.6,0.0,1.1,0.7,43.3,0.6,3.2,0.0,0,False,False,False,True
